@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric
@attribute outputs-11 numeric
@attribute outputs-12 numeric
@attribute outputs-13 numeric
@attribute outputs-14 numeric
@attribute outputs-15 numeric
@attribute outputs-16 numeric
@attribute outputs-17 numeric
@attribute outputs-18 numeric
@attribute outputs-19 numeric
@attribute outputs-20 numeric

@data
11292,'2019/07/08 18:28:16:686',33,312.2388,77.174957,54.68618,272.960785,89.031921,50.346241,257.165222,89.47052,50.98756,237.064072,100.789459,51.159534,236.0802,114.989807,52.829506,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?
11293,'2019/07/08 18:28:16:752',33,312.160858,77.042358,54.637764,272.52063,88.799622,50.300049,256.843628,89.293518,50.971508,236.789429,100.685883,51.158813,236.15332,114.816711,52.865635,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?
11294,'2019/07/08 18:28:16:826',33,311.456665,76.505035,54.495842,271.803375,88.472443,50.206856,256.096252,89.052277,50.892056,236.270294,100.548004,51.126194,236.097076,114.5672,52.889648,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?
11295,'2019/07/08 18:28:16:888',33,303.937988,78.907623,54.295719,266.423828,89.782104,49.610535,250.11731,90.332184,50.131351,229.733414,101.639496,50.111832,228.120239,115.803558,51.786919,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?
11296,'2019/07/08 18:28:16:934',33,304.019897,79.171692,54.211113,266.504761,89.800446,49.523769,250.001785,90.356873,50.017838,229.467636,101.607025,49.979572,227.675003,115.755798,51.657909,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?
11297,'2019/07/08 18:28:16:985',33,306.880676,79.115967,54.173042,266.86496,89.856232,49.664413,250.376007,90.413849,50.169205,229.738129,101.62381,50.103344,227.91156,115.828369,51.749405,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?
11298,'2019/07/08 18:28:17:037',33,308.609009,79.342804,54.286278,267.450195,90.033142,49.854748,251.071976,90.562317,50.382324,230.179077,101.71402,50.26141,228.212357,115.989502,51.864513,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?
11299,'2019/07/08 18:28:17:086',33,310.684204,79.670258,54.452618,268.398804,90.370392,50.121456,252.039459,90.875519,50.653183,230.801178,101.882782,50.465565,228.521637,116.240784,52.013268,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?
11300,'2019/07/08 18:28:17:166',33,311.882141,78.702606,54.315594,269.086456,89.909973,50.200886,253.252808,90.391113,50.87093,231.236832,101.524536,50.571072,229.221344,115.886169,52.119743,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?
11301,'2019/07/08 18:28:17:222',33,311.330627,77.948853,54.005135,269.174225,89.521118,50.066475,253.548828,90.014587,50.819405,230.870926,101.432861,50.43256,229.178513,115.69635,52.041672,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?
11302,'2019/07/08 18:28:17:267',33,311.22403,77.136353,53.605968,270.476685,88.828369,49.975376,255.011032,89.324005,50.842937,230.799896,101.251312,50.262711,229.346466,115.353546,51.96051,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?
11303,'2019/07/08 18:28:17:334',33,310.796478,76.849396,53.335938,272.179321,88.192139,49.988701,257.011383,88.649078,51.020248,230.451065,101.250214,50.0634,228.977478,115.253906,51.809631,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?
11304,'2019/07/08 18:28:17:397',33,310.48407,76.65802,53.204895,273.071594,87.822174,49.992706,257.966248,88.260559,51.096066,230.23024,101.197571,49.947002,228.694351,115.141693,51.721054,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?
11305,'2019/07/08 18:28:17:463',33,309.057922,76.187469,52.83633,274.197266,87.102783,49.878563,258.707184,87.607727,51.036137,229.175964,101.106079,49.586472,227.467484,114.89267,51.431595,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?
11306,'2019/07/08 18:28:17:517',33,308.815918,76.059479,52.700775,275.043213,86.836609,49.874294,259.745605,87.336548,51.116714,228.96608,101.110229,49.482441,227.230026,114.843109,51.350464,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?
11307,'2019/07/08 18:28:17:569',33,308.947754,76.056458,52.690052,275.391235,86.803406,49.890938,260.14917,87.320587,51.161758,229.013062,101.092987,49.486435,227.272308,114.82547,51.353561,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?
11308,'2019/07/08 18:28:17:619',33,309.591156,76.221741,52.72028,276.119324,86.901001,49.955959,260.859131,87.50647,51.257256,229.332626,101.14859,49.580017,227.708328,114.926788,51.426628,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?
11309,'2019/07/08 18:28:17:669',33,309.934998,76.497192,52.781113,277.41745,86.944336,50.1408,261.72525,87.771881,51.451302,229.427368,101.390747,49.711021,227.973526,115.214783,51.536877,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?
11310,'2019/07/08 18:28:17:717',33,310.621887,77.616882,53.244198,279.242462,87.542542,50.656548,263.211731,88.665649,51.967125,230.102844,102.117584,50.134529,228.813644,116.096619,51.886097,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?
11311,'2019/07/08 18:28:17:783',33,309.020752,79.227142,53.783775,279.303619,88.527527,51.044174,262.856628,89.759766,52.309692,229.023712,102.746216,50.108131,226.685989,116.84729,51.778511,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?
11671,'2019/07/08 18:29:27:531',34,471.098236,422.54895,40.885864,434.375824,376.162048,70.084732,512.557739,384.769867,77.766136,582.289307,395.194092,77.735886,647.408325,386.87912,74.055267,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?
11670,'2019/07/08 18:29:27:481',34,472.65564,422.171143,40.591637,435.161072,376.138824,69.868279,512.836243,384.070618,77.567009,582.435547,394.313965,77.587219,647.60199,386.265808,73.886368,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?
11669,'2019/07/08 18:29:27:433',34,473.371521,421.664581,40.478249,435.950897,375.895691,69.814804,513.510986,384.075653,77.492653,582.998657,394.048279,77.517448,648.073303,386.098724,73.805367,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?
11668,'2019/07/08 18:29:27:336',34,475.412964,421.125824,40.167458,437.893982,375.271545,69.655899,514.643127,382.833618,77.311485,584.275391,392.834381,77.371017,648.990784,385.507202,73.591644,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?
11667,'2019/07/08 18:29:27:262',34,476.064545,420.653961,40.090897,438.020721,375.058929,69.608017,514.639771,382.453125,77.262436,584.484863,392.454102,77.318626,648.940369,384.853516,73.55719,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?
11666,'2019/07/08 18:29:27:199',34,475.620697,420.090027,40.059082,437.728912,374.610565,69.60054,514.211609,381.917938,77.231361,584.28418,391.69281,77.292778,648.371216,384.77066,73.470398,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?
11665,'2019/07/08 18:29:27:121',34,474.941406,419.793518,40.039146,437.174652,374.271423,69.581718,513.413513,381.523743,77.20285,583.551147,391.52182,77.253708,647.696289,384.598389,73.436111,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?
11664,'2019/07/08 18:29:27:035',34,474.318848,419.351624,40.070427,436.840363,373.720581,69.613068,512.952576,381.705444,77.192741,583.484436,391.198456,77.243423,647.323608,384.032898,73.434555,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?
11663,'2019/07/08 18:29:26:962',34,474.115723,418.970825,40.148952,436.714111,373.040131,69.669914,512.896057,381.366028,77.231277,583.563354,390.358459,77.295258,647.192383,383.42395,73.45549,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?
11662,'2019/07/08 18:29:26:900',34,474.168671,418.509827,40.243584,437.136292,372.159637,69.749084,513.385498,380.501984,77.291557,584.351563,389.051483,77.373734,647.577881,382.486023,73.479233,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?
11661,'2019/07/08 18:29:26:850',34,474.897949,418.129547,40.287876,438.21228,370.985779,69.758118,514.402466,379.161774,77.2882,585.488403,387.484924,77.382736,648.601807,381.221161,73.440041,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?
11660,'2019/07/08 18:29:26:787',34,475.273804,417.166504,40.162319,438.735626,370.09021,69.676117,514.86322,378.556824,77.185013,586.184631,386.51123,77.290527,649.275513,380.009979,73.349121,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?
11659,'2019/07/08 18:29:26:733',34,475.303802,417.078278,40.190823,438.723694,369.824585,69.707672,514.762207,378.349243,77.217728,586.253784,385.940735,77.356323,649.220947,379.857941,73.381592,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?
11658,'2019/07/08 18:29:26:680',34,475.402496,416.834778,40.269848,438.692108,369.191864,69.797302,514.546082,378.023315,77.30291,586.155151,385.292389,77.466652,649.083191,379.423431,73.472473,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?
11657,'2019/07/08 18:29:26:598',34,475.701202,416.03772,40.297211,439.266876,367.766357,69.887215,514.377197,376.84845,77.36927,586.458862,383.939697,77.566277,649.241577,378.351624,73.541855,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?
11656,'2019/07/08 18:29:26:534',34,476.291504,414.995728,40.235813,439.994415,366.44223,69.923103,514.341797,375.313354,77.411514,586.629028,383.063202,77.61795,649.809204,376.618866,73.664291,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?
11655,'2019/07/08 18:29:26:465',34,477.01059,414.091431,40.200878,440.247223,365.638245,69.94207,514.366272,374.456512,77.444862,587.241394,381.612427,77.723335,650.278198,375.359802,73.754425,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?
11654,'2019/07/08 18:29:26:415',34,477.066833,413.709961,40.162788,440.085785,365.197083,69.918579,514.058105,374.040253,77.431252,587.351501,381.183838,77.731285,650.572266,374.471619,73.79509,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?
11653,'2019/07/08 18:29:26:367',34,476.898834,413.339966,40.186501,439.86911,364.936554,69.947792,513.730835,373.403442,77.482918,587.252319,381.047882,77.786598,650.533264,374.255402,73.86763,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?
11652,'2019/07/08 18:29:26:317',34,476.28894,411.037018,40.483181,439.410187,363.685974,70.341263,512.609802,373.446289,77.912697,585.864197,381.202881,78.286377,649.911072,374.839722,74.437851,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?
11651,'2019/07/08 18:29:26:239',34,477.569946,408.930969,40.685677,439.930542,362.348755,70.599556,512.721313,373.141632,78.185356,585.633667,380.434479,78.61657,650.481079,373.944336,74.835388,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?
11650,'2019/07/08 18:29:26:179',34,478.814148,408.008179,40.654865,441.182587,361.727966,70.601257,514.027649,372.512604,78.16156,586.82251,379.676727,78.572403,651.838379,372.69223,74.807404,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?
11649,'2019/07/08 18:29:26:134',34,480.326691,407.480164,40.638878,442.384277,361.098938,70.571358,515.196411,371.21344,78.140228,587.942139,378.745331,78.527161,653.031372,371.517365,74.764481,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?
11648,'2019/07/08 18:29:26:084',34,482.125977,406.546265,40.609741,444.014893,360.550812,70.557495,516.863342,370.505066,78.118149,589.648254,377.973999,78.49408,654.51062,370.888855,74.714058,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?
11647,'2019/07/08 18:29:26:017',34,483.808105,405.310455,40.640217,446.567932,360.185303,70.664154,519.576843,370.098511,78.170013,592.531067,377.55542,78.495262,657.153564,370.363068,74.683899,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?
11646,'2019/07/08 18:29:25:965',34,484.631012,404.859741,40.686127,447.679932,360.013062,70.758286,520.809875,369.657684,78.225388,593.992981,377.190308,78.506958,658.402588,369.94873,74.657066,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?
11645,'2019/07/08 18:29:25:899',34,485.071228,404.442688,40.720413,448.308075,359.610413,70.82399,521.422485,368.872559,78.26963,594.861938,376.824493,78.508224,659.075256,369.388367,74.641327,?,?,?,?,?,?,?,?,?,0.99,?,?,?,?,?,?,?,?,?,?
11644,'2019/07/08 18:29:25:852',34,486.432617,403.114838,40.702099,448.725037,358.639832,70.867874,521.585632,367.762543,78.287323,595.370056,375.535645,78.515244,659.408081,367.709442,74.653412,?,?,?,?,?,?,?,?,?,0.99,?,?,?,?,?,?,?,?,?,?
11643,'2019/07/08 18:29:25:799',34,486.456329,401.819183,40.665699,449.19751,357.606689,70.884018,521.888794,366.983398,78.270569,595.70459,374.825684,78.480263,659.74292,366.966919,74.614632,?,?,?,?,?,?,?,?,?,0.99,?,?,?,?,?,?,?,?,?,?
11642,'2019/07/08 18:29:25:722',34,487.928314,400.769348,40.568977,449.547699,356.167938,70.744003,521.926697,365.503845,78.141022,595.933655,373.059937,78.389984,659.866028,364.923279,74.551201,?,?,?,?,?,?,?,?,?,0.98,?,?,?,?,?,?,?,?,?,?
11641,'2019/07/08 18:29:25:649',34,491.174713,399.771393,40.289509,449.621979,354.702942,70.345612,521.630127,363.322998,77.837769,595.873596,370.795258,78.172455,659.727905,362.622223,74.375946,?,?,?,?,?,?,?,?,?,0.97,?,?,?,?,?,?,?,?,?,?
11640,'2019/07/08 18:29:25:565',34,492.748657,398.570068,40.180367,449.296295,353.874939,70.196442,521.057495,361.585388,77.78331,595.547791,370.325256,78.117836,659.677002,361.555054,74.408371,?,?,?,?,?,?,?,?,?,0.96,?,?,?,?,?,?,?,?,?,?
11639,'2019/07/08 18:29:25:516',34,493.541077,397.832458,40.200592,449.018402,353.604309,70.191444,520.796021,360.626282,77.818413,595.561096,370.095642,78.135818,659.59552,361.039124,74.455788,?,?,?,?,?,?,?,?,?,0.95,?,?,?,?,?,?,?,?,?,?
11638,'2019/07/08 18:29:25:453',34,494.621094,396.932465,40.326721,448.241089,353.22818,70.185463,520.076233,359.717957,77.841721,595.079224,369.373718,78.175873,659.319702,360.579559,74.480408,?,?,?,?,?,?,?,?,?,0.95,?,?,?,?,?,?,?,?,?,?
11637,'2019/07/08 18:29:25:353',34,496.936218,395.103455,40.810547,447.35202,352.591614,70.468681,519.159668,359.224609,78.147751,594.223877,368.815369,78.523254,659.234741,359.93103,74.874222,?,?,?,?,?,?,?,?,?,0.93,?,?,?,?,?,?,?,?,?,?
11636,'2019/07/08 18:29:25:289',34,498.070343,395.00238,40.966274,446.87323,352.590363,70.474274,518.489868,359.09668,78.176857,593.87677,367.839844,78.660416,659.14917,359.509247,74.982185,?,?,?,?,?,?,?,?,?,0.92,?,?,?,?,?,?,?,?,?,?
11635,'2019/07/08 18:29:25:233',34,499.319885,394.630524,41.136269,446.114594,352.523132,70.495041,517.520447,359.29541,78.23262,592.938782,367.689392,78.793968,658.745422,359.042297,75.183304,?,?,?,?,?,?,?,?,?,0.92,?,?,?,?,?,?,?,?,?,?
11634,'2019/07/08 18:29:25:170',34,501.942139,393.301941,41.750332,445.301483,352.023865,70.788681,516.862854,359.7453,78.507027,591.824341,367.868652,79.083763,658.083923,358.9505,75.534523,?,?,?,?,?,?,?,?,?,0.91,?,?,?,?,?,?,?,?,?,?
11633,'2019/07/08 18:29:25:101',34,504.595001,393.355713,42.254139,444.998474,351.686798,70.869263,516.772217,359.54953,78.564682,591.650146,367.827271,79.112183,658.084106,358.239075,75.603966,?,?,?,?,?,?,?,?,?,0.9,?,?,?,?,?,?,?,?,?,?
11632,'2019/07/08 18:29:25:052',34,506.512726,393.391418,42.955521,444.833679,350.990601,71.130478,516.994812,359.164917,78.760933,591.760376,367.466064,79.251846,658.047607,357.616547,75.72271,?,?,?,?,?,?,?,?,?,0.9,?,?,?,?,?,?,?,?,?,?
11631,'2019/07/08 18:29:24:988',34,509.585236,392.654205,44.775089,444.834747,348.309937,71.865662,517.889832,357.539063,79.279106,592.382446,366.251343,79.575287,658.352295,356.903107,75.885094,?,?,?,?,?,?,?,?,?,0.9,?,?,?,?,?,?,?,?,?,?
11630,'2019/07/08 18:29:24:934',34,509.23114,392.120392,44.819763,444.982788,347.526428,71.903023,517.977722,356.870087,79.301743,592.3703,365.529419,79.597382,658.368408,356.255615,75.897316,?,?,?,?,?,?,?,?,?,0.89,?,?,?,?,?,?,?,?,?,?
11629,'2019/07/08 18:29:24:882',34,509.537598,391.797882,44.872093,444.9505,347.015015,71.910347,517.881409,356.201263,79.324249,592.283081,364.998352,79.620216,658.230957,355.714569,75.92952,?,?,?,?,?,?,?,?,?,0.89,?,?,?,?,?,?,?,?,?,?
11628,'2019/07/08 18:29:24:800',34,508.49408,391.155365,44.954361,444.654846,346.222168,71.966911,517.583313,355.322083,79.365128,591.820068,364.473877,79.626198,657.791504,355.086304,75.939499,?,?,?,?,?,?,?,?,?,0.88,?,?,?,?,?,?,?,?,?,?
11627,'2019/07/08 18:29:24:733',34,507.282562,390.203369,45.109676,444.720428,344.866302,72.099113,517.833984,354.028961,79.473953,591.816772,363.406891,79.701935,657.690918,354.303589,75.981506,?,?,?,?,?,?,?,?,?,0.88,?,?,?,?,?,?,?,?,?,?
11626,'2019/07/08 18:29:24:649',34,506.862732,388.693481,45.394615,445.182281,342.756836,72.347046,518.550415,352.051361,79.70314,592.349121,361.434082,79.910385,658.231445,352.471985,76.156235,?,?,?,?,?,?,?,?,?,0.88,?,?,?,?,?,?,?,?,?,?
11625,'2019/07/08 18:29:24:586',34,507.446472,387.636475,45.516117,445.816406,341.223267,72.43576,519.183411,350.628906,79.791985,592.991211,359.831604,80.014648,658.798218,351.031586,76.242432,?,?,?,?,?,?,?,?,?,0.87,?,?,?,?,?,?,?,?,?,?
11624,'2019/07/08 18:29:24:501',34,508.728027,386.280457,45.572254,446.222717,339.51825,72.455864,519.613892,348.271881,79.855286,593.523438,357.921082,80.074783,659.168884,349.040222,76.306595,?,?,?,?,?,?,?,?,?,0.86,?,?,?,?,?,?,?,?,?,?
11623,'2019/07/08 18:29:24:419',34,508.989105,385.351288,45.658871,445.791809,338.631439,72.526306,519.286743,346.752014,79.913849,593.437622,356.121338,80.124687,658.729309,347.21698,76.322968,?,?,?,?,?,?,?,?,?,0.84,?,?,?,?,?,?,?,?,?,?
11622,'2019/07/08 18:29:24:369',34,508.921021,384.30481,45.658394,445.02774,337.370361,72.498222,518.197144,345.273956,79.884216,592.454346,354.391693,80.118011,657.652832,345.562805,76.309715,?,?,?,?,?,?,?,?,?,0.83,?,?,?,?,?,?,?,?,?,?
11621,'2019/07/08 18:29:24:269',34,507.338501,382.708374,45.804272,443.703125,334.494446,72.578911,516.227722,342.297089,79.958389,590.489441,351.617981,80.214645,655.568054,343.147949,76.38369,?,?,?,?,?,?,?,?,?,0.81,?,?,?,?,?,?,?,?,?,?
11620,'2019/07/08 18:29:24:200',34,506.671234,380.920349,45.720253,441.339508,332.596008,72.462296,513.491943,339.375641,79.848541,588.108032,348.495758,80.1185,652.856384,339.650146,76.285942,?,?,?,?,?,?,?,?,?,0.79,?,?,?,?,?,?,?,?,?,?
11619,'2019/07/08 18:29:24:147',34,505.7836,379.174194,45.640209,439.919495,330.58905,72.363808,512.078735,336.790894,79.745163,586.7854,345.87677,80.002899,651.286377,336.854431,76.151535,?,?,?,?,?,?,?,?,?,0.79,?,?,?,?,?,?,?,?,?,?
11618,'2019/07/08 18:29:24:086',34,504.906891,377.575897,45.681099,438.768829,329.00647,72.416901,511.004333,334.976929,79.802376,585.808716,344.23175,80.045052,650.163513,335.115662,76.18898,?,?,?,?,?,?,?,?,?,0.77,?,?,?,?,?,?,?,?,?,?
11617,'2019/07/08 18:29:24:017',34,503.47818,376.721405,45.731815,436.68866,328.166992,72.453247,508.854492,333.984344,79.854607,583.643616,343.245087,80.105972,647.991943,334.107971,76.257782,?,?,?,?,?,?,?,?,?,0.75,?,?,?,?,?,?,?,?,?,?
11616,'2019/07/08 18:29:23:949',34,501.167542,376.790558,45.702187,434.014313,328.449158,72.435196,506.038635,334.343262,79.850441,580.65625,343.97876,80.088974,645.08905,334.524048,76.285316,?,?,?,?,?,?,?,?,?,0.74,?,?,?,?,?,?,?,?,?,?
11615,'2019/07/08 18:29:23:899',34,498.450439,377.361359,45.712051,431.341736,328.860535,72.426811,503.335022,334.791931,79.850937,577.867676,344.559143,80.092415,642.335327,335.142761,76.295639,?,?,?,?,?,?,?,?,?,0.74,?,?,?,?,?,?,?,?,?,?
11614,'2019/07/08 18:29:23:850',34,493.795502,377.508545,45.614357,426.218079,328.5578,72.255447,498.230042,334.387939,79.716606,572.587463,344.374756,79.9758,637.07019,335.103363,76.190506,?,?,?,?,?,?,?,?,?,0.73,?,?,?,?,?,?,?,?,?,?
11613,'2019/07/08 18:29:23:783',34,490.275238,375.607849,45.672691,422.497559,325.945129,72.222092,494.537384,331.817322,79.711281,568.673828,341.796021,79.999016,633.156128,332.763794,76.212616,?,?,?,?,?,?,?,?,?,0.73,?,?,?,?,?,?,?,?,?,?
11612,'2019/07/08 18:29:23:733',34,489.348297,374.941132,45.669582,421.779907,325.064331,72.20285,493.835785,330.888855,79.681435,567.893555,340.854919,79.962097,632.311157,331.78717,76.167801,?,?,?,?,?,?,?,?,?,0.73,?,?,?,?,?,?,?,?,?,?
11611,'2019/07/08 18:29:23:637',34,488.429382,373.557983,45.729568,419.824585,323.337769,72.193054,491.36441,328.930847,79.677109,565.506348,338.701508,79.987038,629.931152,329.632019,76.202209,?,?,?,?,?,?,?,?,?,0.73,?,?,?,?,?,?,?,?,?,?
11610,'2019/07/08 18:29:23:569',34,488.38147,373.01358,45.77404,418.712769,322.711151,72.186905,489.82605,328.225037,79.697792,563.99762,338.134308,80.029114,628.539856,328.969727,76.281464,?,?,?,?,?,?,?,?,?,0.73,?,?,?,?,?,?,?,?,?,?
11609,'2019/07/08 18:29:23:518',34,488.569946,372.673187,45.753021,418.243866,322.433411,72.138435,489.284027,327.711639,79.67382,563.542236,337.816711,80.013947,628.200195,328.671204,76.277664,?,?,?,?,?,?,?,?,?,0.73,?,?,?,?,?,?,?,?,?,?
11608,'2019/07/08 18:29:23:463',34,489.188599,372.076721,45.767944,418.593201,321.662048,72.10556,489.663635,326.599884,79.659828,564.104004,337.016449,79.997658,629.038757,327.668518,76.270073,?,?,?,?,?,?,?,?,?,0.73,?,?,?,?,?,?,?,?,?,?
11607,'2019/07/08 18:29:23:401',34,489.279938,371.659912,45.759129,418.764679,321.211456,72.078522,490.066223,326.184601,79.639969,564.610046,336.580444,79.976578,629.635376,327.176392,76.246078,?,?,?,?,?,?,?,?,?,0.73,?,?,?,?,?,?,?,?,?,?
11606,'2019/07/08 18:29:23:338',34,489.760193,370.188354,45.798885,419.408478,319.504089,72.056564,491.115051,324.572021,79.637733,566.109558,334.782593,79.995575,631.136658,325.429871,76.252495,?,?,?,?,?,?,?,?,?,0.73,?,?,?,?,?,?,?,?,?,?
11605,'2019/07/08 18:29:23:254',34,489.257599,368.187378,46.010029,420.300507,317.445862,72.249062,492.756653,322.526672,79.828033,567.853516,333.108582,80.145897,632.830688,323.632324,76.387276,?,?,?,?,?,?,?,?,?,0.72,?,?,?,?,?,?,?,?,?,?
11604,'2019/07/08 18:29:23:204',34,488.703247,367.071594,46.069054,419.816437,316.546631,72.291451,492.765076,321.954163,79.898376,567.835815,332.542267,80.215843,633.169067,322.906799,76.476212,?,?,?,?,?,?,?,?,?,0.71,?,?,?,?,?,?,?,?,?,?
11603,'2019/07/08 18:29:23:130',34,487.588898,365.358215,46.027832,419.398193,314.69223,72.237328,492.96344,320.284454,79.851799,568.380798,331.029419,80.15004,633.900513,321.207458,76.395798,?,?,?,?,?,?,?,?,?,0.71,?,?,?,?,?,?,?,?,?,?
11602,'2019/07/08 18:29:23:062',34,489.470917,362.971802,46.147022,419.520874,312.612854,72.295784,493.739044,317.975159,79.993019,569.668457,328.599884,80.331398,635.86969,318.321533,76.605164,?,?,?,?,?,?,?,?,?,0.7,?,?,?,?,?,?,?,?,?,?
11601,'2019/07/08 18:29:22:997',34,491.080627,360.181213,46.497757,420.529388,310.535645,72.680222,494.406403,315.510986,80.426651,570.469788,326.788452,80.787308,637.7547,316.040466,77.132729,?,?,?,?,?,?,?,?,?,0.69,?,?,?,?,?,?,?,?,?,?
11600,'2019/07/08 18:29:22:947',34,494.864868,357.043701,46.79747,423.616943,308.664368,73.118118,496.742096,314.180084,80.879341,572.805786,325.640778,81.259842,640.2771,314.910645,77.686447,?,?,?,?,?,?,?,?,?,0.69,?,?,?,?,?,?,?,?,?,?
11599,'2019/07/08 18:29:22:900',34,496.148193,355.661896,46.885052,426.825714,306.87558,73.290756,499.651184,312.741058,80.964966,575.710999,324.242462,81.300713,643.029602,313.784607,77.671967,?,?,?,?,?,?,?,?,?,0.69,?,?,?,?,?,?,?,?,?,?
11598,'2019/07/08 18:29:22:784',34,497.252014,354.9021,46.897644,427.951874,306.21402,73.294327,500.648071,312.609863,80.930481,576.908997,323.342163,81.281364,643.673584,312.865814,77.650757,?,?,?,?,?,?,?,?,?,0.67,?,?,?,?,?,?,?,?,?,?
11597,'2019/07/08 18:29:22:696',34,497.759003,353.770355,46.929657,427.614624,304.830139,73.245071,501.08783,311.087372,80.92971,577.568604,321.638733,81.289604,643.896729,311.100128,77.646126,?,?,?,?,?,?,?,?,?,0.65,?,?,?,?,?,?,?,?,?,?
